page,productName,productPrice,productImage,redirectPage
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 5S 16 GB Outlet Cep Telefonu  (Parmak İzi Yok),"799,00",https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-5s-yenilenmis-parmak-izi-okumayan__0273754363688467.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-5s-16-gb-outlet-cep-telefonu-parmak-izi-yok-P327654024
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6S 16-32-64GB Parmak İzi Yok (Yenilenmiş),,https://n11scdn4.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-16gb-parmak-izi-yok-yenilenmis__0697804441693669.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-16-32-64gb-parmak-izi-yok-yenilenmis-P369969154
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 6 16GB Gümüş (İthalatçı Garantili Outlet Ürün),"1.599,00",https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6-16gb-gumus-ithalatci-garantili-outlet-urun__1236016209185562.JPG,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6-16gb-gumus-ithalatci-garantili-outlet-urun-P424285906
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 8 Plus 64GB Gold*TEŞHİR,,https://n11scdn.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-8-plus-64gb-gold__0145596934912075.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-8-plus-64gb-goldteshir-P465970694
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 6s 32GB Rose Gold-(Parmak İzi Çalışmıyor),"1.289,00",https://n11scdn4.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-32gb-rose-gold-teshir__0961580648704064.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-32gb-rose-gold-parmak-izi-calismiyor-P465973063
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 5S (Yenilenmiş),,https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-5s-yenilenmis-6-ay-garantili__0923909426315492.png,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-5s-yenilenmis-P465337128
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 6s 16GB Altın Rengi (İthalatçı Garantili Outlet Ürün,"4.949,00",https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-16gb-altin-rengi-ithalatci-garantili-outlet-urun__1046003194128561.JPG,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-16gb-altin-rengi-ithalatci-garantili-outlet-urun-P425535080
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 5S 16 GB Outlet Cep Telefonu (12 Ay Garantili),,https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-5s-akilli-cep-telefonu-yenilenmis__0206147206349826.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-5s-16-gb-outlet-cep-telefonu-12-ay-garantili-P327654048
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,İphone 5s 16 GB Cep Telefonu Orjinal (Yenilenmiş) Parmak İzi Yok,"1.799,00",https://n11scdn.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/iphone-5s-16-gb-cep-telefonu-orjinal-yenilenmis-parmak-izi-yok__1067562872133655.jpeg,https://urun.n11.com/ikinci-el-telefonlar/iphone-5s-16-gb-cep-telefonu-orjinal-yenilenmis-parmak-izi-yok-P462133277
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 5S 16 GB Outlet Cep Telefonu ( 12 Ay Garantili ),,https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-5s-16-gb-outlet-cep-telefonu__0206147206349826.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-5s-16-gb-outlet-cep-telefonu-12-ay-garantili-P399469903
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6 16-32-64GB Parmak İzi Yok (Yenilenmiş),"999,00",https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6-parmak-izi-yok-yenilenmis__1281576280143106.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6-16-32-64gb-parmak-izi-yok-yenilenmis-P369100015
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 7 32GB-128GB (Yenilenmiş),,https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-7-32gb-128gb-yenilenmis-6-ay-garantili__0969096235138892.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-7-32gb-128gb-yenilenmis-P458185440
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 7 32 GB Teşhir Cep Telefonu (12 Ay Garantili),"1.539,00",https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-7-32-gb-teshir-cep-telefonu-12-ay-garantili__0515168365410801.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-7-32-gb-teshir-cep-telefonu-12-ay-garantili-P444838608
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 6 Plus 16 GB Outlet Cep Telefonu (12 Ay Garantili),,https://n11scdn3.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6-plus-16-gb-akilli-cep-telefonu-yenilemis__0212240389315598.jpeg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6-plus-16-gb-outlet-cep-telefonu-12-ay-garantili-P330040464
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6s - 16 Gb ( Outlet/Teşhir ) Cep Telefonu,"899,00",https://n11scdn4.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-16-gb-outletteshir-cep-telefonu__0875512207196959.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-16-gb-outletteshir-cep-telefonu-P464032728
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple İphone 6S 16 GB Outlet Cep Telefonu (12 Ay Garantili),,https://n11scdn3.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-parmak-izi-okumayan-yenilenmis__0627019896997393.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-16-gb-outlet-cep-telefonu-12-ay-garantili-P327654113
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6S 64 GB Outlet Cep Telefonu (12 Ay Garantili),"749,00",https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-64-gb-outlet-cep-telefonu-12-ay-garantili__1413769373620961.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-64-gb-outlet-cep-telefonu-12-ay-garantili-P409620066
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 8 Siyah 256 GB (12 Ay Garantili) Yenilenmiş,,https://n11scdn3.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-8-siyah-256-gb-12-ay-garantili-yenilenmis__0984416616404853.jpeg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-8-siyah-256-gb-12-ay-garantili-yenilenmis-P459609239
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,IPHONE 7 PLUS 128 GB RED (SPECIAL EDITION) IKINCI EL,"899,00",https://n11scdn4.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/iphone-7-plus-128-gb-red-special-edition-ikinci-el__0598064411384709.jpeg,https://urun.n11.com/ikinci-el-telefonlar/iphone-7-plus-128-gb-red-special-edition-ikinci-el-P456688409
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6S Plus 16-32GB (Yenilenmiş),,https://n11scdn.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-plus-16-64gb-yenilenmis-6-ay-garantili__0363154847323610.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-plus-16-32gb-yenilenmis-P458192587
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 7 32 GB 2.El Telefon (12 Ay Garantili),"1.399,00",https://n11scdn.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-7-32-gb-2el-telefon-12-ay-garantili__1197366349882300.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-7-32-gb-yenilenmis-2el-telefon-12-ay-garantili-P467155580
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6S 64GB (Yenilenmiş),,https://n11scdn4.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-64gb-yenilenmis__0697804441693669.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-64gb-yenilenmis-P369585381
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 5S (Yenilenmiş),"2.699,00",https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-5s-yenilenmis__1155828182126072.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-5s-yenilenmis-P369101284
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6S Plus 16GB (Yenilenmiş),,https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-plus-16gb-yenilenmis__1595449156110817.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-plus-16gb-yenilenmis-P369584967
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6S 16-32-64GB (Yenilenmiş),"2.499,00",https://n11scdn1.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6s-16gb-yenilenmis__0552401811488901.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6s-16-32-64gb-yenilenmis-P372872964
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6 Plus 16-64GB (Yenilenmiş),,https://n11scdn3.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6-plus-16gb-yenilenmis__0203074820996663.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6-plus-16-64gb-yenilenmis-P369788555
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 7 32-128GB Parmak İzi Yok (Yenilenmiş),"1.799,00",https://n11scdn4.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-7-32gb-gumus-parmak-izi-yok-yenilenmis__0597051227824169.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-7-32-128gb-parmak-izi-yok-yenilenmis-P369961960
https://www.n11.com/telefon-ve-aksesuarlari?platformtipi=%C4%B0OS,Apple iPhone 6 16 GB 2.El Telefon (12 Ay Garantili),,https://n11scdn2.akamaized.net/a1/140/elektronik/ikinci-el-telefonlar/apple-iphone-6-16-gb-2el-telefon-12-ay-garantili__1478162039337642.jpg,https://urun.n11.com/ikinci-el-telefonlar/apple-iphone-6-16-gb-yenilenmis-2el-telefon-12-ay-garantili-P467151215
page,productName,productPrice,productImage,redirectPage
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 64GB Black Akıllı Telefon,5.099,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077585/125077585_0_MC/43850649.jpg,/apple-iphonese-64gbblack-akilli-telefon-p-125077585
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 64GB White Akıllı Telefon,4.899,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077586/125077586_0_MC/43850361.jpg,/apple-iphone-se-64gb-white-akilli-telefon-p-125077586
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 11 Pro 64GB Silver Akıllı Telefon,5.099,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077289/125077289_0_MC/34790259.jpg,/apple-iphone-11-pro-64gb-silver-akilli-telefon-p-125077289
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 128GB Red Akıllı Telefon,4.899,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077590/125077590_0_MC/43850420.jpg,/apple-iphone-se-128gb-red-akilli-telefon-p-125077590
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 128GB Black Akıllı Telefon,5.099,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077588/125077588_0_MC/43850647.jpg,/apple-iphone-se-128gb-black-akilli-telefon-p-125077588
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 11 Pro Max 64GB Space Grey Akıllı Telefon,4.899,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077300/125077300_0_MC/34790429.jpg,/apple-iphone-11-pro-max-64gb-space-grey-akilli-telefon-p-125077300
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 11 Pro Max 64GB Silver Akıllı Telefon,5.099,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077301/125077301_0_MC/34790452.jpg,/apple-iphone-11-pro-max-64gb-silver-akilli-telefon-p-125077301
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 256GB Black Akıllı Telefon,4.899,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077591/125077591_0_MC/43850654.jpg,/apple-iphone-se-256gb-black-akilli-telefon-p-125077591
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 256GB Red Akıllı Telefon,11.999,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077593/125077593_0_MC/43850427.jpg,/apple-iphone-se-256gb-red-akilli-telefon-p-125077593
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone SE 256GB White Akıllı Telefon,11.999,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077592/125077592_0_MC/43850357.jpg,/apple-iphone-se-256gb-white-akilli-telefon-p-125077592
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 11 Pro Max 512GB Gold Akıllı Telefon,5.549,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077310/125077310_0_MC/34790568.jpg,/apple-iphone-11-pro-max-512gb-gold-akilli-telefon-p-125077310
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 11 Pro 512GB Midnight Green Akıllı Telefon,5.549,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077299/125077299_0_MC/34790417.jpg,/apple-iphone-11-pro-512gb-midnight-green-akilli-telefon-p-125077299
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 12 Mini 64GB White Akıllı Telefon,5.549,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077827/125077827_0_MC/47111438.jpg,/apple-iphone-12-mini-64gb-white-akilli-telefon-p-125077827
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone XR 64GB White Akıllı Telefon,5.549,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125076911/125076911_0_MC/8799516033074_1557493295422.jpg,/apple-iphone-xr-64gb-white-akilli-telefon-p-125076911
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone XR 128GB (Product)Red Akıllı Telefon,13.199,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125076890/125076890_0_MC/8800484163634_1557493293847.jpg,/apple-iphone-xr-128gb-productred-akilli-telefon-p-125076890
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone XR 128GB Black Akıllı Telefon,12.799,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125076891/125076891_0_MC/8803402711090_1557493277460.jpg,/apple-iphone-xr-128gb-black-akilli-telefon-p-125076891
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 11 256GB Purple Akıllı Telefon,13.199,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077809/125077809_0_MC/47118250.jpg,/apple-iphone-11-256gb-purple-akilli-telefon-p-125077809
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 12 256GB (Product)Red Akıllı Telefon,12.799,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077823/125077823_0_MC/47111361.jpg,/apple-iphone-12-256gb-productred-akilli-telefon-p-125077823
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 12 Mini 64GB (Product)Red Akıllı Telefon,13.199,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077828/125077828_0_MC/47111464.jpg,/apple-iphone-12-mini-64gb-productred-akilli-telefon-p-125077828
https://www.teknosa.com/iphone-ios-telefonlar-c-100001001,Apple iPhone 12 Mini 256GB White Akıllı Telefon,12.799,https://reimg-teknosa-cloud-prod.mncdn.com/mnresize/200/200/productimage/125077837/125077837_0_MC/47111563.jpg,/apple-iphone-12-mini-256gb-white-akilli-telefon-p-125077837
page,productName,productPrice,productImage,redirectPage
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Beyaz (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"7,999",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-11-64gb-white-1_i5emr1_250.jpg,/apple-iphone-11-64gb-beyaz-kulaklik-sarj-cihazi
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Beyaz (New Edt),"7,799",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-11-64gb-white-1_i5emr1_250.jpg,/apple-iphone-11-64gb-beyaz
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone SE 64GB Beyaz (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"5,299",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-se-64gb-white-1_b0mwd9_250.jpg,/apple-iphone-se-64gb-beyaz-kulaklik-sarj-cihazi
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone SE 64GB Kırmızı (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"5,299",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-se-64gb-red-1_x5xde3_250.jpg,/apple-iphone-se-64gb-kirmizi-kulaklik-sarj-cihazi
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone SE 64GB Siyah (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"5,299",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-se-64gb-black-1_e0sho4_i1d0lq_250.jpg,/apple-iphone-se-64gb-siyah-kulaklik-sarj-cihazi
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone XR 64GB Siyah (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"6,999",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-xr-06_q3w6ei_250.jpg,/apple-iphone-xr-64gb-siyah
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone XR 64GB Kırmızı (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"6,999",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-xr_j2tfg0_250.jpg,/apple-iphone-xr-64gb-kirmizi
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone XR 64GB Beyaz (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"6,999",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-xr_ec07qo_250.jpg,/apple-iphone-xr-64gb-beyaz
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Siyah (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"7,999",https://cdn.evkur.com.tr/c/Product/thumbs/s5_j6h2st_250.jpg,/apple-iphone-11-64gb-siyah
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Kırmızı (Kulaklık ve Şarj Cihazı Kutunun İçindedir),"7,999",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-11-64gb-red-2_pp32eg_gr3f5r_250.jpg,/apple-iphone-11-64gb-kirmizi-kulaklik-sarj-cihazi
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Siyah (New Edt),"7,799",https://cdn.evkur.com.tr/c/Product/thumbs/s5_j6h2st_250.jpg,/apple-iphone-11-64gb-siyah-
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Yeşil (New Edt),"7,799",https://cdn.evkur.com.tr/c/Product/thumbs/iphone-11-yesil_lj42dw_250.jpg,/apple-iphone-11-64gb-yesil
https://www.evkur.com.tr/apple-cep-telefonlari/,Apple iPhone 11 64GB Mor (New Edt),"7,799",https://cdn.evkur.com.tr/c/Product/thumbs/7961541600-lo1-20190924-093621_r5nkd1_250.png,/apple-iphone-11-64gb-mor
